"location_id","hydrant_id","District","location","description","latitude","longitude","provider","status","Discharge Size","flow_gpm","Pitot psi","Residual psi","static_psi","last_checked","tested_by","shift","issue","alternate_supply","notes"
"31468427","31468427","2","Hydrant","Hydrant","34.96350646","-90.00938586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468428","31468428","2","Hydrant","Hydrant","34.96460646","-90.00948586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468429","31468429","2","Hydrant","Hydrant","34.96564646","-90.00929586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468430","31468430","2","Hydrant","Hydrant","34.96666646","-90.00905586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468431","31468431","2","Hydrant","Hydrant","34.96732646","-90.00879586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468432","31468432","2","Hydrant","Hydrant","34.96711646","-90.00799586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468433","31468433","2","Hydrant","Hydrant","34.96620646","-90.00803586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468434","31468434","2","Hydrant","Hydrant","34.96517646","-90.00806586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468435","31468435","2","Hydrant","Hydrant","34.96472646","-90.00778586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468436","31468436","2","Hydrant","Hydrant","34.96296646","-90.01090586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468437","31468437","2","Hydrant","Hydrant","34.96275646","-90.01307586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468438","31468438","2","Hydrant","Hydrant","34.96280646","-90.01559586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468439","31468439","2","Hydrant","Hydrant","34.96350646","-90.01551586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468440","31468440","2","Hydrant","Hydrant","34.96083646","-90.01442587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468441","31468441","2","Hydrant","Hydrant","34.96195646","-90.01618587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468442","31468442","2","Hydrant","Hydrant","34.96251646","-90.01455586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468443","31468443","2","Hydrant","Hydrant","34.96180646","-90.00940586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468444","31468444","2","Hydrant","Hydrant","34.96067646","-90.00854586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468445","31468445","2","Hydrant","Hydrant","34.96143646","-90.01068586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468446","31468446","2","Hydrant","Hydrant","34.96245646","-90.00766586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468447","31468447","2","Hydrant","Hydrant","34.96164646","-90.00711586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468448","31468448","2","Hydrant","Hydrant","34.96123646","-90.00707586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468449","31468449","2","Hydrant","Hydrant","34.96265646","-90.00487586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468450","31468450","2","Hydrant","Hydrant","34.96189646","-90.00109586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468451","31468451","2","Hydrant","Hydrant","34.96204646","-90.00151586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468452","31468452","2","Hydrant","Hydrant","34.96204646","-90.00284586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468453","31468453","2","Hydrant","Hydrant","34.96167646","-90.00367586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468454","31468454","2","Hydrant","Hydrant","34.96078646","-90.00369586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468455","31468455","2","Hydrant","Hydrant","34.96030646","-90.00370586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468456","31468456","2","Hydrant","Hydrant","34.96015946","-90.00144086","Horn Lake Water","In Service","","","","","","","","","","",""
"31468457","31468457","2","Hydrant","Hydrant","34.96010646","-90.00272586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468458","31468458","2","Hydrant","Hydrant","34.95882646","-90.00425586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468459","31468459","2","Hydrant","Hydrant","34.95750646","-90.00475586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468460","31468460","2","Hydrant","Hydrant","34.95666646","-90.00054586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468461","31468461","2","Hydrant","Hydrant","34.95664646","-89.99979586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468462","31468462","2","Hydrant","Hydrant","34.95615645","-90.02498587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468463","31468463","2","Hydrant","Hydrant","34.95620646","-89.99970586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468464","31468464","2","Hydrant","Hydrant","34.95494646","-89.99895586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468465","31468465","2","Hydrant","Hydrant","34.95678646","-90.00123586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468466","31468466","2","Hydrant","Hydrant","34.95672646","-90.00204586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468467","31468467","2","Hydrant","Hydrant","34.95670646","-90.00350586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468468","31468468","2","Hydrant","Hydrant","34.95603646","-90.00126586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468469","31468469","2","Hydrant","Hydrant","34.95594646","-90.00296586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468470","31468470","2","Hydrant","Hydrant","34.95668646","-90.00401586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468471","31468471","2","Hydrant","Hydrant","34.95631646","-90.00555586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468472","31468472","2","Hydrant","Hydrant","34.95672646","-90.00700586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468473","31468473","2","Hydrant","Hydrant","34.95575646","-90.00710586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468474","31468474","2","Hydrant","Hydrant","34.95513646","-90.00626586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468475","31468475","2","Hydrant","Hydrant","34.95359646","-90.00623586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468476","31468476","2","Hydrant","Hydrant","34.95247346","-90.00643786","Horn Lake Water","In Service","","","","","","","","","","",""
"31468477","31468477","2","Hydrant","Hydrant","34.95095645","-90.00634586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468478","31468478","2","Hydrant","Hydrant","34.95000645","-90.00616586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468479","31468479","2","Hydrant","Hydrant","34.94930645","-90.00782586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468480","31468480","2","Hydrant","Hydrant","34.94927645","-90.00953586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468481","31468481","2","Hydrant","Hydrant","34.94928645","-90.01121586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468482","31468482","2","Hydrant","Hydrant","34.94921645","-90.01262586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468483","31468483","2","Hydrant","Hydrant","34.94884645","-90.01434586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468484","31468484","2","Hydrant","Hydrant","34.94849645","-90.01573586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468485","31468485","2","Hydrant","Hydrant","34.94849645","-90.01616586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468486","31468486","2","Hydrant","Hydrant","34.94955645","-90.01561586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468487","31468487","2","Hydrant","Hydrant","34.94964645","-90.01609586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468488","31468488","2","Hydrant","Hydrant","34.94633645","-90.01646586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468489","31468489","2","Hydrant","Hydrant","34.94749645","-90.01637586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468490","31468490","2","Hydrant","Hydrant","34.95131645","-90.01162586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468491","31468491","2","Hydrant","Hydrant","34.95130645","-90.01414586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468492","31468492","2","Hydrant","Hydrant","34.95184045","-90.01614486","Horn Lake Water","In Service","","","","","","","","","","",""
"31468493","31468493","2","Hydrant","Hydrant","34.95375646","-90.01339586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468494","31468494","2","Hydrant","Hydrant","34.95501645","-90.01285586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468495","31468495","2","Hydrant","Hydrant","34.95507646","-90.01363586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468496","31468496","2","Hydrant","Hydrant","34.95502645","-90.01452586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468497","31468497","2","Hydrant","Hydrant","34.95430646","-90.01463586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468498","31468498","2","Hydrant","Hydrant","34.95416646","-90.01352586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468499","31468499","2","Hydrant","Hydrant","34.95455645","-90.01621586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468500","31468500","2","Hydrant","Hydrant","34.95497646","-90.01556586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468501","31468501","2","Hydrant","Hydrant","34.95550646","-90.01595586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468502","31468502","2","Hydrant","Hydrant","34.95906646","-90.01606586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468503","31468503","2","Hydrant","Hydrant","34.96404646","-90.01080586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468504","31468504","2","Hydrant","Hydrant","34.96411646","-90.01164586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468505","31468505","2","Hydrant","Hydrant","34.94521645","-90.01638586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468506","31468506","2","Hydrant","Hydrant","34.94408645","-90.01494586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468507","31468507","2","Hydrant","Hydrant","34.94464645","-90.01432586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468508","31468508","2","Hydrant","Hydrant","34.94454645","-90.01241586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468509","31468509","2","Hydrant","Hydrant","34.94491645","-90.01302586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468510","31468510","2","Hydrant","Hydrant","34.94530645","-90.01298586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468511","31468511","2","Hydrant","Hydrant","34.94553645","-90.01302586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468512","31468512","2","Hydrant","Hydrant","34.94500645","-90.01494586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468513","31468513","2","Hydrant","Hydrant","34.94526645","-90.01527586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468514","31468514","2","Hydrant","Hydrant","34.94549645","-90.01490586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468515","31468515","2","Hydrant","Hydrant","34.94618645","-90.01514586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468516","31468516","2","Hydrant","Hydrant","34.96345646","-90.00629586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468517","31468517","2","Hydrant","Hydrant","34.96242646","-90.00227586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468518","31468518","2","Hydrant","Hydrant","34.94426645","-90.01570586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468519","31468519","2","Hydrant","Hydrant","34.94431645","-90.01644586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468520","31468520","2","Hydrant","Hydrant","34.96384646","-90.01674587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468521","31468521","2","Hydrant","Hydrant","34.94887645","-90.03092587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468522","31468522","2","Hydrant","Hydrant","34.96054646","-90.00873586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468523","31468523","2","Hydrant","Hydrant","34.96090646","-90.00944586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468524","31468524","2","Hydrant","Hydrant","34.96172646","-90.00271586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468525","31468525","2","Hydrant","Hydrant","34.96118646","-90.00255586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468526","31468526","2","Hydrant","Hydrant","34.96120646","-90.00180586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468527","31468527","2","Hydrant","Hydrant","34.96172646","-90.00161586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468528","31468528","2","Hydrant","Hydrant","34.95922646","-89.99988586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468529","31468529","2","Hydrant","Hydrant","34.95925646","-90.00094586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468530","31468530","2","Hydrant","Hydrant","34.95944646","-90.00194586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468531","31468531","2","Hydrant","Hydrant","34.95947646","-90.00313586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468532","31468532","2","Hydrant","Hydrant","34.95883646","-90.00355586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468533","31468533","2","Hydrant","Hydrant","34.95813646","-90.00355586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468534","31468534","2","Hydrant","Hydrant","34.95744646","-90.00360586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468535","31468535","2","Hydrant","Hydrant","34.95691646","-90.00302586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468536","31468536","2","Hydrant","Hydrant","34.95690646","-90.00210586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468537","31468537","2","Hydrant","Hydrant","34.95687646","-90.00102586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468538","31468538","2","Hydrant","Hydrant","34.95687646","-90.00002586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468539","31468539","2","Hydrant","Hydrant","34.95760646","-89.99958586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468540","31468540","2","Hydrant","Hydrant","34.95838646","-89.99959586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468541","31468541","2","Hydrant","Hydrant","34.94633645","-90.03402587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468542","31468542","2","Hydrant","Hydrant","34.94710645","-90.03402587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468543","31468543","2","Hydrant","Hydrant","34.94778645","-90.03403587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468544","31468544","2","Hydrant","Hydrant","34.94798645","-90.03353587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468545","31468545","2","Hydrant","Hydrant","34.94799645","-90.03243587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468546","31468546","2","Hydrant","Hydrant","34.94745645","-90.03146587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468547","31468547","2","Hydrant","Hydrant","34.94644645","-90.03147587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468548","31468548","2","Hydrant","Hydrant","34.94561645","-90.03273587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468549","31468549","2","Hydrant","Hydrant","34.94591645","-90.03372587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468550","31468550","2","Hydrant","Hydrant","34.95973646","-90.00522586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468551","31468551","2","Hydrant","Hydrant","34.95970646","-90.00687586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468552","31468552","2","Hydrant","Hydrant","34.95153645","-90.01671586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468553","31468553","2","Hydrant","Hydrant","34.94225045","-90.01718086","Horn Lake Water","In Service","","","","","","","","","","",""
"31468554","31468554","2","Hydrant","Hydrant","34.96280646","-90.01760587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468555","31468555","2","Hydrant","Hydrant","34.96250646","-90.02660587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468556","31468556","2","Hydrant","Hydrant","34.95882045","-90.02690487","Horn Lake Water","In Service","","","","","","","","","","",""
"31468557","31468557","2","Hydrant","Hydrant","34.95638645","-90.02640587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468558","31468558","2","Hydrant","Hydrant","34.95377645","-90.01202586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468559","31468559","2","Hydrant","Hydrant","34.95360646","-90.01049586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468560","31468560","2","Hydrant","Hydrant","34.95292646","-90.00900586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468561","31468561","2","Hydrant","Hydrant","34.95247646","-90.00746586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468562","31468562","2","Hydrant","Hydrant","34.95106645","-90.00807586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468563","31468563","2","Hydrant","Hydrant","34.95041645","-90.00928586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468564","31468564","2","Hydrant","Hydrant","34.95056645","-90.00977586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468565","31468565","2","Hydrant","Hydrant","34.95158645","-90.00928586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468566","31468566","2","Hydrant","Hydrant","34.95502646","-90.01648586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468567","31468567","2","Hydrant","Hydrant","34.95484645","-90.01665586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468568","31468568","2","Hydrant","Hydrant","34.95067645","-90.01618586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468569","31468569","2","Hydrant","Hydrant","34.96384646","-90.00762586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468570","31468570","2","Hydrant","Hydrant","34.96391646","-90.00771586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468571","31468571","2","Hydrant","Hydrant","34.96085646","-90.02718587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468572","31468572","2","Hydrant","Hydrant","34.96000646","-90.02692587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468573","31468573","2","Hydrant","Hydrant","34.96138346","-90.00893486","Horn Lake Water","In Service","","","","","","","","","","",""
"31468574","31468574","2","Hydrant","Hydrant","34.95530646","-90.00015586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468575","31468575","2","Hydrant","Hydrant","34.95569646","-89.99953586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468576","31468576","2","Hydrant","Hydrant","34.94883645","-90.02309587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468577","31468577","2","Hydrant","Hydrant","34.94933645","-90.02439587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468578","31468578","2","Hydrant","Hydrant","34.95093645","-90.02434587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468579","31468579","2","Hydrant","Hydrant","34.95145645","-90.02244587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468580","31468580","2","Hydrant","Hydrant","34.95145645","-90.02019587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468581","31468581","2","Hydrant","Hydrant","34.95074645","-90.01811586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468582","31468582","2","Hydrant","Hydrant","34.94918645","-90.01864587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468583","31468583","2","Hydrant","Hydrant","34.94882645","-90.02083587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468584","31468584","2","Hydrant","Hydrant","34.96397646","-90.03408587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468585","31468585","2","Hydrant","Hydrant","34.96421646","-90.03258587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468586","31468586","2","Hydrant","Hydrant","34.96422646","-90.03121587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468587","31468587","2","Hydrant","Hydrant","34.96411646","-90.02955587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468588","31468588","2","Hydrant","Hydrant","34.96502646","-90.03266587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468589","31468589","2","Hydrant","Hydrant","34.96523646","-90.03444587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468590","31468590","2","Hydrant","Hydrant","34.96583646","-90.03341587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468591","31468591","2","Hydrant","Hydrant","34.96549646","-90.03115587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468592","31468592","2","Hydrant","Hydrant","34.96691646","-90.03386587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468593","31468593","2","Hydrant","Hydrant","34.96676646","-90.03226587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468594","31468594","2","Hydrant","Hydrant","34.96761646","-90.03214587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468595","31468595","2","Hydrant","Hydrant","34.96153646","-90.03322587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468596","31468596","2","Hydrant","Hydrant","34.95933645","-90.03404587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468597","31468597","2","Hydrant","Hydrant","34.95799645","-90.03291587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468598","31468598","2","Hydrant","Hydrant","34.95800645","-90.03224587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468599","31468599","2","Hydrant","Hydrant","34.95799646","-90.03142587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468600","31468600","2","Hydrant","Hydrant","34.95439645","-90.03347587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468601","31468601","2","Hydrant","Hydrant","34.95425645","-90.03072587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468602","31468602","2","Hydrant","Hydrant","34.95429645","-90.02813587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468603","31468603","2","Hydrant","Hydrant","34.95350645","-90.03294587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468604","31468604","2","Hydrant","Hydrant","34.95350645","-90.03191587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468605","31468605","2","Hydrant","Hydrant","34.95347645","-90.03083587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468606","31468606","2","Hydrant","Hydrant","34.95157645","-90.03216587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468607","31468607","2","Hydrant","Hydrant","34.95219645","-90.03364587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468608","31468608","2","Hydrant","Hydrant","34.95118645","-90.03331587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468609","31468609","2","Hydrant","Hydrant","34.95702645","-90.03399587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468610","31468610","2","Hydrant","Hydrant","34.96140646","-90.02781587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468611","31468611","2","Hydrant","Hydrant","34.95985646","-90.02743587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468612","31468612","2","Hydrant","Hydrant","34.95604645","-90.02572587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468613","31468613","2","Hydrant","Hydrant","34.95725645","-90.02563587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468614","31468614","2","Hydrant","Hydrant","34.95719646","-90.02414587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468615","31468615","2","Hydrant","Hydrant","34.95805645","-90.02421587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468616","31468616","2","Hydrant","Hydrant","34.95810646","-90.02617587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468617","31468617","2","Hydrant","Hydrant","34.96238646","-90.02763587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468618","31468618","2","Hydrant","Hydrant","34.94827645","-90.03287587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468619","31468619","2","Hydrant","Hydrant","34.94828645","-90.03154587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468620","31468620","2","Hydrant","Hydrant","34.94821645","-90.02921587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468621","31468621","2","Hydrant","Hydrant","34.94827645","-90.02414587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468622","31468622","2","Hydrant","Hydrant","34.94836645","-90.01818586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468623","31468623","2","Hydrant","Hydrant","34.96200646","-90.02401587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468624","31468624","2","Hydrant","Hydrant","34.96161646","-90.02500587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468625","31468625","2","Hydrant","Hydrant","34.96154646","-90.02246587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468626","31468626","2","Hydrant","Hydrant","34.96057646","-90.02240587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468627","31468627","2","Hydrant","Hydrant","34.96015646","-90.02134587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468628","31468628","2","Hydrant","Hydrant","34.96018646","-90.02012587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468629","31468629","2","Hydrant","Hydrant","34.95945646","-90.02086587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468630","31468630","2","Hydrant","Hydrant","34.96018646","-90.01945587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468631","31468631","2","Hydrant","Hydrant","34.96012646","-90.01748587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468632","31468632","2","Hydrant","Hydrant","34.96014646","-90.01851587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468633","31468633","2","Hydrant","Hydrant","34.96119646","-90.02083587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468634","31468634","2","Hydrant","Hydrant","34.96173646","-90.02066587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468635","31468635","2","Hydrant","Hydrant","34.96219646","-90.02140587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468636","31468636","2","Hydrant","Hydrant","34.96164646","-90.01702587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468637","31468637","2","Hydrant","Hydrant","34.95278645","-90.01657586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468638","31468638","2","Hydrant","Hydrant","34.95060645","-90.01661586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468639","31468639","2","Hydrant","Hydrant","34.94956645","-90.01670586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468640","31468640","2","Hydrant","Hydrant","34.95444645","-90.01660586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468641","31468641","2","Hydrant","Hydrant","34.95449645","-90.01812587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468642","31468642","2","Hydrant","Hydrant","34.95293645","-90.01754587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468643","31468643","2","Hydrant","Hydrant","34.95363645","-90.01836586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468644","31468644","2","Hydrant","Hydrant","34.95418645","-90.01946587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468645","31468645","2","Hydrant","Hydrant","34.95467646","-90.02038587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468646","31468646","2","Hydrant","Hydrant","34.95489645","-90.02179587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468647","31468647","2","Hydrant","Hydrant","34.95411645","-90.02076587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468648","31468648","2","Hydrant","Hydrant","34.95385645","-90.02228587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468649","31468649","2","Hydrant","Hydrant","34.95310645","-90.02190587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468650","31468650","2","Hydrant","Hydrant","34.95311645","-90.02030587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468651","31468651","2","Hydrant","Hydrant","34.95271645","-90.01938587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468652","31468652","2","Hydrant","Hydrant","34.95355645","-90.01687587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468653","31468653","2","Hydrant","Hydrant","34.94910645","-90.02840587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468654","31468654","2","Hydrant","Hydrant","34.96089646","-90.03196587","Horn Lake Water","In Service","","","","","","","","","","",""
